gender,player_id,name,program_id,program_name,group,grade,rating,matches,wins,expected_wins,wae,win_pct,s1_matches,s1_wins,s1_expected,s1_wae,punch_matches,punch_wins,punch_wae,max_upset_gap,ind_champ,ind_finalist,team_titles
girls,b76d06239bb209de,Gabriela O'Keefe,Anneliese Ricci|girls,Carondelet,9A,12,77.0,22,17,15.155533349728785,1.8444666502712144,0.7727272727272727,22.0,17.0,15.155533349728785,1.8444666502712153,2.0,1.0,0.855837792752574,-17.0,False,False,0
girls,de8b259ba21d5e1e,Elizabeth Roberts,Elmfield|girls,Nurmes,Group 3,12,85.0,16,12,10.18568004525382,1.8143199547461797,0.75,16.0,12.0,10.18568004525382,1.8143199547461801,1.0,0.0,-0.10383323011821055,-14.0,False,False,0
boys,a2e851a74206a81a,Jeremiah Wyatt,Buckeye Bend|boys,Wyalusing,4A,12,78.0,26,21,19.20791030106135,1.7920896989386508,0.8076923076923077,26.0,21.0,19.20791030106135,1.7920896989386499,2.0,0.0,-0.2397856729022122,-15.0,False,False,0
boys,ad09b7c4b017b385,Leonel Baez,Valderra Aviation and Engineering Academy|boys,Coyote Bend,9A,12,83.0,26,21,19.24134117025862,1.7586588297413785,0.8076923076923077,26.0,21.0,19.24134117025862,1.7586588297413783,3.0,1.0,0.6118331757326718,-16.0,False,False,0
girls,e2bf0cec40017505,Rylee Dixon,Andrés Valera|girls,Basalt,4A,12,79.0,25,20,18.28730725561383,1.7126927443861701,0.8,25.0,20.0,18.28730725561383,1.712692744386171,0.0,0.0,0.0,,False,False,0
boys,8df1c310ff9436e1,Kevin Kravitz,Elena Petrov|boys,Talladega,9A,12,83.0,24,20,18.304865448674718,1.695134551325281,0.8333333333333334,24.0,20.0,18.304865448674718,1.6951345513252818,3.0,0.0,-0.4676497400017272,-17.0,False,True,0
girls,82cc2eaf38e8fe55,Sadie Fowler,Mill Creek|girls,Mill Creek,3A,12,88.0,17,13,11.340504457641241,1.659495542358759,0.7647058823529411,17.0,13.0,11.340504457641241,1.6594955423587585,3.0,1.0,0.4696020378954131,-11.0,False,False,0
girls,dd811c33b7201529,Evelyn De La Cruz,Ida B. Wells|girls,Wells,9A,12,91.0,25,20,18.37761169558533,1.6223883044146692,0.8,25.0,20.0,18.37761169558533,1.6223883044146703,0.0,0.0,0.0,,False,False,0
boys,3331b07c0ba0a28c,Julian Wall,Serrano|boys,Serrano,5A,12,79.0,24,20,17.21906363506451,2.7809363649354903,0.8333333333333334,19.0,15.0,13.418473242114533,1.5815267578854666,2.0,0.0,-0.19571701996654745,-18.0,False,False,0
boys,11ba395f1f12144a,Everett Ramsey,Belyakov Polytechnic Institute|boys,Morne Caribou Polytechnic,5A,12,82.0,32,25,24.078360570278665,0.9216394297213345,0.78125,18.0,14.0,12.453587899425882,1.546412100574118,1.0,0.0,-0.11714520827205732,-13.0,False,True,0
girls,0a146041d8d5ad20,Sashana Goldhoff,Mission Ridge|girls,Mission Ridge,2A,12,82.0,29,21,19.542465754676225,1.4575342453237754,0.7241379310344828,29.0,21.0,19.542465754676225,1.4575342453237745,4.0,0.0,-0.4342843289134595,-17.0,False,False,0
boys,4e24246435375eb0,Ciaran Irvin,Nathaniel Cross|boys,Veles Harbor,7A,12,88.0,27,23,21.544507290999494,1.4554927090005059,0.8518518518518519,27.0,23.0,21.544507290999494,1.4554927090005059,0.0,0.0,0.0,,False,False,0
girls,8a7a0188fd7dbe58,Fatiha Ziyech,Mabryville|girls,Virginia City,Group 3,12,75.0,28,20,18.60680331262682,1.3931966873731814,0.7142857142857143,28.0,20.0,18.60680331262682,1.3931966873731803,3.0,1.0,0.7924420794550504,-24.0,False,False,0
boys,c2a8335572a91d79,Jarrett Bryan,Nikolai Orlov|boys,Mater Dei,9A,12,90.0,28,23,20.642181145896142,2.3578188541038583,0.8214285714285714,16.0,13.0,11.618606435076597,1.3813935649234033,2.0,1.0,0.5687582651068832,-10.0,False,False,0
boys,e7b421438623b9b8,Lianjie Qiu,Naomi Moss|boys,Meyerland,5A,12,75.0,27,19,17.6547207316997,1.3452792683002976,0.7037037037037037,27.0,19.0,17.6547207316997,1.345279268300299,5.0,0.0,-0.6217686329244254,-22.0,False,False,0
girls,3ee793cfb997591f,Liz Keating,Fort Meriwether Foundry High North|girls,Westfield Friends,5A,12,92.0,24,23,21.674526499249705,1.3254735007502947,0.9583333333333334,24.0,23.0,21.674526499249705,1.3254735007502951,0.0,0.0,0.0,,False,True,0
girls,83e31ec21a8448ce,Ella Lewis,Orellana Canal View|girls,Canal View,9A,12,98.0,22,20,18.435236883112218,1.5647631168877838,0.9090909090909091,20.0,18.0,16.74069153550438,1.2593084644956214,0.0,0.0,0.0,,False,False,0
boys,ce1d9280757ce874,Wesley Rowland,Barclay|boys,Barclay,3A,12,86.0,22,19,17.80186865497907,1.198131345020928,0.8636363636363636,22.0,19.0,17.80186865497907,1.1981313450209292,0.0,0.0,0.0,,False,True,0
girls,9496ad2aec3a41bf,Chloe Robles,Andrés Valera North|girls,Pawnee,6A,12,76.0,28,20,18.81089886101206,1.1891011389879402,0.7142857142857143,28.0,20.0,18.81089886101206,1.1891011389879402,3.0,0.0,-0.24422414967137127,-19.0,False,False,0
girls,4830e077d3b8e8db,Fatima Lahlou,Pendleton High|girls,Pendleton,5A,12,87.0,29,23,21.84470690455594,1.1552930954440568,0.7931034482758621,29.0,23.0,21.84470690455594,1.1552930954440583,1.0,0.0,-0.11690513661313895,-13.0,False,True,0
girls,159d06e75324c9e9,Jemma Wilson,Powder Valley High|girls,Powder Valley,2A,12,77.0,25,18,16.85470452322586,1.1452954767741412,0.72,25.0,18.0,16.85470452322586,1.145295476774141,5.0,1.0,0.43732271902307185,-17.0,False,False,0
girls,86581887ddf96c2e,Riley Morales,Amos Cross|girls,L.B. Johnson,9A,12,89.0,20,15,13.90198701850795,1.09801298149205,0.75,20.0,15.0,13.90198701850795,1.0980129814920492,0.0,0.0,0.0,,False,False,0
boys,eb3d66fcdefb16a7,Conner Hubbard,Oksana Petrov|boys,Oak Forest,Group 2,12,84.0,27,21,19.95102522738328,1.0489747726167207,0.7777777777777778,27.0,21.0,19.95102522738328,1.0489747726167202,2.0,0.0,-0.29454982380185,-11.0,False,False,0
girls,d75428d0e3888428,Lise Desrosiers,Caswell Depot High|girls,Cherry Hill North,2A,12,83.0,29,25,21.34165197642637,3.658348023573629,0.8620689655172413,16.0,12.0,11.004558293433625,0.9954417065663748,2.0,1.0,0.6935449948723496,-15.0,False,False,0
girls,032e44640cceb18a,Sarah Vardy,Blackbird Canyon|girls,Tallulah Canyon,4A,12,88.0,30,26,25.00455887150214,0.9954411284978589,0.8666666666666667,30.0,26.0,25.00455887150214,0.995441128497859,0.0,0.0,0.0,,False,False,0
girls,63e157b8f4cbe0c4,Addison Ortiz,Greaves Aviation and Engineering Academy|girls,Skypark,Group 2,12,84.0,18,13,12.01967407326348,0.9803259267365183,0.7222222222222222,18.0,13.0,12.01967407326348,0.9803259267365192,1.0,0.0,-0.1713289824626099,-14.0,False,False,0
boys,8c2b3955e4df3514,Oliver Pope,Halbrook Union|boys,Deaconsburg,7A,12,83.0,19,15,14.027298310147588,0.9727016898524121,0.7894736842105263,19.0,15.0,14.027298310147588,0.9727016898524123,2.0,0.0,-0.3138233458288977,-13.0,False,False,0
boys,e74b4671e322b729,Zayne Fuller,San Telmo Agricultural Sciences Academy|boys,Orchard Union,7A,12,87.0,23,18,17.05495964172032,0.9450403582796814,0.782608695652174,23.0,18.0,17.05495964172032,0.9450403582796802,4.0,0.0,-0.7257915586949668,-11.0,False,False,0
boys,d746670ea0f6c09f,Fiske Yueill,Pellford|boys,Pellford,1A,12,79.0,20,15,14.095336684111544,0.904663315888456,0.75,20.0,15.0,14.095336684111544,0.904663315888456,0.0,0.0,0.0,,False,False,0
boys,7c5e070642915861,Liam DeLuca,Oscar Michaeux|boys,Michaeux,Group 3,12,73.0,23,18,17.10923987610313,0.890760123896872,0.782608695652174,23.0,18.0,17.10923987610313,0.8907601238968716,1.0,0.0,-0.15831792777505801,-15.0,False,False,0
girls,6b4e65576405dacd,Mercedes Saiz,Meridian Regional|girls,Meridian Regional,2A,12,82.0,15,11,10.11094067114966,0.8890593288503398,0.7333333333333333,15.0,11.0,10.11094067114966,0.8890593288503403,1.0,0.0,-0.10819423814897534,-18.0,False,False,0
boys,d7ba47c5cb35b8b5,Anders Schmidt,Netherwood|boys,Netherwood,2A,12,86.0,23,20,19.117003027973112,0.8829969720268875,0.8695652173913043,23.0,20.0,19.117003027973112,0.8829969720268878,0.0,0.0,0.0,,False,False,0
boys,e7320a0a31cdbdee,Jacob Flores,Tailing Crossing-Ewart Bar Union|boys,Fountain Park,2A,12,86.0,21,16,15.195433529857548,0.8045664701424532,0.7619047619047619,21.0,16.0,15.195433529857548,0.8045664701424524,1.0,1.0,0.8033218624431596,-13.0,False,False,0
girls,fb8d26e4cdefa650,Ashley Kennedy,Ostrander Union|girls,Ostrander Union,3A,12,84.0,26,19,18.215004178760626,0.7849958212393748,0.7307692307692307,26.0,19.0,18.215004178760626,0.7849958212393737,5.0,1.0,0.12260511192758095,-15.0,False,False,0
boys,6aee563e046a12ef,Bennett Harris,Villard|boys,Villard,2A,12,98.0,21,20,19.245904192900962,0.7540958070990371,0.9523809523809523,21.0,20.0,19.245904192900962,0.7540958070990378,0.0,0.0,0.0,,False,True,0
boys,1c95d06d141d7247,Moises Bullock,Abraham Lincoln|boys,Lincoln,8A,12,82.0,30,24,23.272010180531552,0.7279898194684487,0.8,30.0,24.0,23.272010180531552,0.7279898194684478,0.0,0.0,0.0,,False,False,0
girls,e4c1d3c58bccd8bf,Joyce Kaiser,Levee Bluff|girls,Levee Bluff,1A,12,92.0,25,20,19.283415979433087,0.7165840205669117,0.8,25.0,20.0,19.283415979433087,0.7165840205669127,0.0,0.0,0.0,,False,False,0
boys,a3b6790e9ebfd945,Nathan Hummel,Klickitat High|boys,Klickitat,1A,12,78.0,26,19,18.309027781738674,0.690972218261327,0.7307692307692307,26.0,19.0,18.309027781738674,0.6909722182613258,1.0,0.0,-0.13147937393349707,-12.0,False,False,0
boys,011f84af3eabe9c4,Hugo Quintanilla,Drayfield Foundry High|boys,Empire,Group 2,12,83.0,21,16,15.309931452428296,0.6900685475717038,0.7619047619047619,21.0,16.0,15.309931452428296,0.6900685475717037,1.0,0.0,-0.147274911900925,-11.0,False,False,0
girls,e72bdc866a0ab6bd,Chloe Navarro,Madison|girls,Governor Woods,2A,12,84.0,26,19,18.312749294570473,0.6872507054295254,0.7307692307692307,26.0,19.0,18.312749294570473,0.6872507054295269,1.0,0.0,-0.15322750256382528,-15.0,False,False,0
girls,5f950b1c3ac51fc7,Stella Gan,St. Perpetua|girls,Farview,6A,12,84.0,27,22,21.34857197793286,0.6514280220671408,0.8148148148148148,27.0,22.0,21.34857197793286,0.6514280220671402,0.0,0.0,0.0,,False,False,0
girls,f60fab7d29395490,Karina Flores,Redwood Coast|girls,Bienville,9A,12,81.0,23,17,16.362197197005944,0.6378028029940556,0.7391304347826086,23.0,17.0,16.362197197005944,0.6378028029940559,1.0,0.0,-0.11690513661313895,-13.0,False,False,0
girls,1de6ebce0b02bf03,Sofia King,Edith Hart|girls,Bellarmine Prep,7A,12,96.0,17,15,14.374144376038583,0.625855623961417,0.8823529411764706,17.0,15.0,14.374144376038583,0.6258556239614173,0.0,0.0,0.0,,False,False,0
girls,9ce9dc9503a7a995,Anika Stoltzfus,Itziar Elorriaga|girls,Elysian Valley,8A,12,70.0,30,21,21.211174377747103,-0.21117437774710335,0.7,19.0,12.0,11.382201681416474,0.6177983185835263,3.0,0.0,-0.5423405343313232,-13.0,False,False,0
boys,22623da2b65df303,Maddox Burch,Treasure Valley|boys,Caney,Group 1,12,85.0,25,22,21.48566730208899,0.5143326979110079,0.88,25.0,22.0,21.48566730208899,0.5143326979110086,0.0,0.0,0.0,,False,False,0
boys,e3c8a7c33fa4d0b0,Nicholas Pankratz,Orellana Canal View|boys,Canal View,9A,12,94.0,23,17,16.512525987145235,0.4874740128547662,0.7391304347826086,23.0,17.0,16.512525987145235,0.487474012854765,0.0,0.0,0.0,,False,False,0
boys,412a5613c9437d74,Richard Charbonneau,Matteo Dahl|boys,Bywater,7A,12,83.0,25,19,18.658052635563386,0.34194736443661455,0.76,25.0,19.0,18.658052635563386,0.34194736443661355,2.0,0.0,-0.2235583983514737,-16.0,False,False,0
boys,6b80332b2b183ff3,Tamatoa Hellstrom,Yelena Sokolov|boys,Bowerstock,8A,12,91.0,27,23,22.74519437044354,0.2548056295564628,0.8518518518518519,27.0,23.0,22.74519437044354,0.25480562955646135,0.0,0.0,0.0,,False,False,0
girls,a3d1a6fd2f7017fc,Fatuma Mkapa,Pauli Booker|girls,Nightfall,6A,12,80.0,22,17,16.87357584247505,0.12642415752495118,0.7727272727272727,22.0,17.0,16.87357584247505,0.1264241575249514,0.0,0.0,0.0,,False,False,0
girls,3af1822dcf0e48db,Valeria Cyr,Alderfield|girls,Linden,1A,12,84.0,20,15,14.87451308041073,0.12548691958926916,0.75,20.0,15.0,14.87451308041073,0.12548691958926916,0.0,0.0,0.0,,False,True,0
girls,a0af78feac38daf9,Ella Mayfield,Free Hill|girls,Free Hill,1A,12,73.0,27,19,18.942011890795467,0.057988109204533345,0.7037037037037037,27.0,19.0,18.942011890795467,0.057988109204533345,3.0,1.0,0.8249718445149146,-26.0,False,False,0
girls,2b6752637c6b3c45,Jessica Bentley,Basalt Fork|girls,Río Salado,1A,12,85.0,22,18,17.992788013060526,0.007211986939473225,0.8181818181818182,22.0,18.0,17.992788013060526,0.007211986939474002,1.0,0.0,-0.10383323011821055,-14.0,False,False,0
girls,d4b8256916693071,Nadia Rojas,Zubieta River Plain|girls,River Plain,Group 1,12,96.0,22,20,20.02749451141771,-0.027494511417709755,0.9090909090909091,22.0,20.0,20.02749451141771,-0.027494511417710754,0.0,0.0,0.0,,False,False,0
boys,6b9285a1e445a8ce,Aiden McNatt,Marcus Langston North|boys,Garfield,3A,12,78.0,32,25,25.067265524813447,-0.06726552481344794,0.78125,32.0,25.0,25.067265524813447,-0.06726552481344683,2.0,0.0,-0.37081962937023855,-14.0,False,False,0
boys,2b2a3b85562dfdc5,Nicholas May,Foothills Christian|boys,Foothills Christian,1A,12,95.0,20,18,18.080308238324832,-0.08030823832483314,0.9,20.0,18.0,18.080308238324832,-0.08030823832483236,0.0,0.0,0.0,,False,True,0
girls,0652237ba61b9bf8,Claudia Kinnear,Santa Michaela Harbor Gate|girls,Tidegate,8A,12,94.0,21,18,18.106812709589306,-0.10681270958930511,0.8571428571428571,21.0,18.0,18.106812709589306,-0.10681270958930611,0.0,0.0,0.0,,False,False,0
boys,958df6b45306ea43,Zachary Shoemaker,Granite Basin|boys,Granite Basin,2A,12,80.0,25,19,19.129591253922268,-0.12959125392226734,0.76,25.0,19.0,19.129591253922268,-0.12959125392226767,0.0,0.0,0.0,,False,False,0
girls,54ef2798dcc2977a,Khloe Gong,Hawk Lake Southeast|girls,Pine Barrens,5A,12,80.0,21,16,15.358946980865946,0.641053019134053,0.7619047619047619,16.0,11.0,11.135799121933836,-0.13579912193383592,2.0,1.0,0.7212673071210557,-12.0,False,False,0
girls,2e736edc986f2843,Destiny Maria,Aitor Echevarria|girls,Point Loma,Group 1,12,84.0,20,16,16.13888960425286,-0.13888960425285912,0.8,20.0,16.0,16.13888960425286,-0.13888960425286,0.0,0.0,0.0,,False,False,0
girls,f315026a92c77f6a,Charlotte Alvarez,Ruby Stokes North|girls,Forks Harbor,8A,12,81.0,28,20,20.180363167034095,-0.18036316703409383,0.7142857142857143,28.0,20.0,20.180363167034095,-0.18036316703409483,1.0,0.0,-0.0920705861127823,-15.0,False,False,0
girls,73b63f43610644dd,Evalyn Gamble,Klickitat High|girls,Klickitat,1A,12,99.0,20,19,19.24189029653871,-0.2418902965387103,0.95,20.0,19.0,19.24189029653871,-0.24189029653870975,0.0,0.0,0.0,,False,False,0
boys,44aff4483fdd7cac,Connor Velazquez,Sofía Aranda|boys,Montclair,8A,12,86.0,20,15,15.256472508481664,-0.2564725084816639,0.75,20.0,15.0,15.256472508481664,-0.25647250848166436,0.0,0.0,0.0,,False,False,0
boys,b2af88add54aef10,Dexter Molden,Vasquez|boys,Fruitvale,5A,12,80.0,16,12,12.229612500838936,-0.2296125008389357,0.75,15.0,11.0,11.302243010674596,-0.30224301067459614,0.0,0.0,0.0,,False,False,0
girls,540d1fa521b3b5ae,Paisley Benson,Winifred Booker North|girls,Carden Pass,6A,12,75.0,27,19,19.305333096601494,-0.3053330966014949,0.7037037037037037,27.0,19.0,19.305333096601494,-0.305333096601494,2.0,2.0,1.6169532831772284,-11.0,False,False,0
boys,699f14367db3fab1,Wyatt Day,Olive Reach North|boys,Buckeye Ridge,4A,12,77.0,22,18,17.515187926801723,0.4848120731982789,0.8181818181818182,17.0,13.0,13.314047882126111,-0.31404788212611123,1.0,0.0,-0.06956225581513781,-22.0,False,False,0
girls,aa2e659ae9443532,Penelope Fisher,Vasquez|girls,Fruitvale,5A,12,88.0,25,19,19.34921227274244,-0.34921227274244204,0.76,25.0,19.0,19.34921227274244,-0.3492122727424416,0.0,0.0,0.0,,False,False,0
boys,e8b32f3a628448a8,Jacob Andrews,Oskar Bellini|boys,Notre Dame,9A,12,99.0,23,20,20.496245598833617,-0.4962455988336191,0.8695652173913043,23.0,20.0,20.496245598833617,-0.4962455988336174,0.0,0.0,0.0,,False,False,0
girls,641a39547e98cc2b,Alexandra Pina,Riverside High|girls,Riverside,5A,12,90.0,24,20,20.528831500507348,-0.5288315005073487,0.8333333333333334,24.0,20.0,20.528831500507348,-0.5288315005073478,0.0,0.0,0.0,,False,False,0
girls,237e8af245f2fd03,Emma Gomez,Doyleville Union|girls,Doyleville Union,Group 3,12,82.0,23,17,17.541742289355774,-0.5417422893557746,0.7391304347826086,23.0,17.0,17.541742289355774,-0.5417422893557742,2.0,0.0,-0.34391910655676616,-12.0,False,False,0
boys,d78fd94747255c99,Wilson Duran,Nikolai Markov North|boys,Marigny,6A,12,88.0,23,19,19.630862595489234,-0.6308625954892345,0.8260869565217391,23.0,19.0,19.630862595489234,-0.6308625954892335,1.0,0.0,-0.2183373762262009,-12.0,False,False,0
girls,a1dbee388adff1cc,Sophia Edlund,Andrés Ibarra|girls,Monongahela,Group 1,12,94.0,21,18,18.64717829151053,-0.6471782915105329,0.8571428571428571,21.0,18.0,18.64717829151053,-0.6471782915105315,0.0,0.0,0.0,,False,True,0
girls,bd638b9f5ec84d54,Rowan Garcia,James Madison North|girls,Hagerstown,Group 1,12,85.0,30,22,22.732160838776853,-0.7321608387768545,0.7333333333333333,30.0,22.0,22.732160838776853,-0.7321608387768528,3.0,0.0,-0.4809935602175638,-15.0,False,False,0
girls,345b5678b126a7ce,Amanda Raman,Vessey Junction|girls,Vessey Junction,2A,12,74.0,27,19,17.51922404463768,1.480775955362319,0.7037037037037037,15.0,8.0,8.785701301737621,-0.7857013017376211,1.0,0.0,-0.12174058393452525,-17.0,False,False,0
boys,3a4ad82c1b96c5d9,Louis Dixon,Nyssa High|boys,Nyssa,2A,12,80.0,16,12,12.837488197441097,-0.8374881974410959,0.75,16.0,12.0,12.837488197441097,-0.8374881974410968,0.0,0.0,0.0,,False,False,0
boys,63431d37e8d3ae72,Eleazar Millan,Beacon Hill|boys,Beacon Hill,4A,12,82.0,30,21,21.857990137191955,-0.8579901371919556,0.7,28.0,19.0,19.912233846554024,-0.9122338465540238,5.0,1.0,0.3194656919767083,-18.0,False,False,0
boys,5f5792c5de79c373,Dalton Raines,Las Palmas North|boys,Natchitoches,8A,12,89.0,28,20,20.92995068522006,-0.9299506852200584,0.7142857142857143,28.0,20.0,20.92995068522006,-0.9299506852200601,1.0,0.0,-0.147274911900925,-11.0,False,False,0
boys,54a5c8ba236e068d,Everett Moore,Alejandro Zamora|boys,Morgan Park,9A,12,95.0,23,18,18.969241847951718,-0.9692418479517196,0.782608695652174,23.0,18.0,18.969241847951718,-0.969241847951718,0.0,0.0,0.0,,False,True,0
girls,f3e040901f544ae2,Vivienne Spaulding,Gold Junction|girls,Seamus Town,2A,12,89.0,29,24,25.13821266712608,-1.138212667126079,0.8275862068965517,29.0,24.0,25.13821266712608,-1.13821266712608,0.0,0.0,0.0,,False,False,0
girls,60e56038100cc556,Keilani Newcombe,Goodman|girls,Fort Bardsley,3A,12,92.0,24,20,21.23830349468068,-1.2383034946806775,0.8333333333333334,24.0,20.0,21.23830349468068,-1.2383034946806788,0.0,0.0,0.0,,False,False,0
boys,aaf2c5e7521cedbc,Alexzander Moore,Rostova Junction|boys,Rostova Junction,Group 2,12,83.0,21,15,16.240676701634687,-1.2406767016346862,0.7142857142857143,21.0,15.0,16.240676701634687,-1.240676701634687,1.0,0.0,-0.13147937393349707,-12.0,False,False,0
boys,a53afb598b99fa3d,Adrian Lucas,Doyleville Union|boys,Doyleville Union,Group 3,12,84.0,20,14,15.260838315373213,-1.2608383153732134,0.7,20.0,14.0,15.260838315373213,-1.2608383153732134,0.0,0.0,0.0,,False,False,0
